name,owner_name,url,description,created,updated,watchers,language,topics,forks
rpgeeganage/file-less-ransomware-demo,rpgeeganage,https://github.com/rpgeeganage/file-less-ransomware-demo,Demonstrate about file-less malware approach using JavaScript,2015-06-03 15:08:51,2021-10-01 14:13:32,43,JavaScript,"malware,ransomware,javascript,file-less,ransomware-resources,ransom-worm",29
rpgeeganage/restful4up,rpgeeganage,https://github.com/rpgeeganage/restful4up,RESTful API for Unipacker (https://github.com/unipacker/unipacker),2021-03-01 22:03:08,2021-04-06 14:09:28,9,TypeScript,"malware,malware-analysis,malware-unpacker,malware-research",1
rsc-dev/pypi_malware,rsc-dev,https://github.com/rsc-dev/pypi_malware,PyPI malware packages,2018-12-08 12:26:14,2021-08-31 16:22:38,30,Python,"malware-research,pypi-packages",5
rshipp/ProcFromWin,rshipp,https://github.com/rshipp/ProcFromWin,"Get the process name, pid, and other information from a window.",2013-10-19 05:08:02,2021-05-02 16:46:57,5,AutoHotkey,"malware-analysis,windows,desktop-app,autohotkey,process,adware-removal,malware-removal",1
rshipp/awesome-malware-analysis,rshipp,https://github.com/rshipp/awesome-malware-analysis,Defund the Police.,2015-05-09 03:39:28,2021-10-07 21:51:25,7802,,"malware-analysis,awesome,awesome-list,list,malware-samples,analysis-framework,dynamic-analysis,static-analysis,threat-intelligence,automated-analysis,domain-analysis,network-traffic,threatintel,malware-collection,malware-research,threat-sharing,chinese-translation,chinese,drop-ice",2134
ruppde/yara-multiprocessing-scanner,ruppde,https://github.com/ruppde/yara-multiprocessing-scanner,Example implementation of a fast recursive file scanner with multiprocessing using yara-python,2021-01-21 21:18:13,2021-02-21 23:16:36,1,Python,"yara,scanner,multiprocessing,multithreaded,malware-detection,yara-scanner,template,example",0
s-sourav15/Android-Malware-Detection,s-sourav15,https://github.com/s-sourav15/Android-Malware-Detection,Deep Learning Based Android Malware Detection Framework,2018-08-31 20:36:58,2020-05-27 10:21:34,3,Python,"deep-learning,neural-networks,android,malware-analysis,machine-learning",0
saasthavasan/Malware-Analysis-Reports,saasthavasan,https://github.com/saasthavasan/Malware-Analysis-Reports,Analysis Reports of Malwares,2018-11-03 07:43:33,2020-06-20 12:05:15,6,,"malware,malware-analysis,malware-analysis-reports",0
sad0p/GhidraScripts,sad0p,https://github.com/sad0p/GhidraScripts,,2021-03-27 07:54:08,2021-07-09 16:44:08,4,Java,"reverse-engineering,ghidra-scripts,ghidra-plugins,linux,malware-analysis,malware,elf-parser,binary-analysis",0
saeidshirazi/awesome-android-security,saeidshirazi,https://github.com/saeidshirazi/awesome-android-security,A curated list of Android Security materials and resources For Pentesters and Bug Hunters,2020-09-18 05:33:44,2021-10-03 10:41:00,606,,"android-malware,android-cookbook,android-pentest,android-pentesting,android-awesome,android-security",98
saferwall/pe,saferwall,https://github.com/saferwall/pe,"A :zap: lightweight Go package to parse, analyze and extract metadata from Portable Executable (PE) binaries. Designed for malware analysis tasks and robust against PE malformations.",2021-01-30 22:37:51,2021-10-06 16:34:05,64,Go,"pe-file,portable-executable,pe-parse,malware,pe,coff,pe-malformations,malware-analysis,parsing",9
saferwall/saferwall,saferwall,https://github.com/saferwall/saferwall,:cloud: Collaborative and Streamlined Threat Analysis at Scale ,2018-12-15 06:38:12,2021-10-07 21:15:50,478,Go,"sandbox,antivirus,static-analysis,malware-analysis,dynamic-analysis,portable-executable,multiav,malware,security-tools",78
saferwall/saferwall-cli,saferwall,https://github.com/saferwall/saferwall-cli,"saferwall-cli :wrench: helps you scan, re-scan and download samples using the Saferwall API.",2021-06-04 19:30:10,2021-06-19 23:26:33,2,Go,"cli-tool,saferwall,malware-analysis",1
saferwall/saferwall-ui,saferwall,https://github.com/saferwall/saferwall-ui,The 🎨 Next UI version of Saferwall.,2021-01-27 13:19:14,2021-09-29 01:24:45,4,Vue,"dashboard,frontend,vuejs,tailwindcss,malware-analysis,ui,webui,saferwall,saferwall-ui",1
safreita1/malnet-image,safreita1,https://github.com/safreita1/malnet-image,A large-scale database of malicious software images,2020-11-25 20:27:49,2021-09-11 17:29:06,10,Python,"machine-learning,computer-vision,malware-research,malware-detection,malware-classification,imbalanced-data,database,dataset,zero-shot-learning,explainable-ml,android,malware,security,cybersecurity",5
saintbie/EXE-Loader,saintbie,https://github.com/saintbie/EXE-Loader,Lightweight and simple hidden loader for your .exe file! With the ability to specify the waiting time before launch!,2021-03-13 18:01:37,2021-03-13 19:04:45,2,C#,"malware,hidden-loader",2
sakkiii/MultiAV2,sakkiii,https://github.com/sakkiii/MultiAV2,MultiAV scanner with Python and JSON REST API using Malice Docker AV Containers and Docker-Machine based Autoscaling,2021-05-14 16:23:32,2021-09-11 12:45:55,14,Python,"anti-malware,antivirus,malware-detection,antivirus-container,multiav,docker,sandbox",5
sam-astro/CPP-Key-Logger,sam-astro,https://github.com/sam-astro/CPP-Key-Logger,Simple console based Windows key-logger created in C++,2021-01-06 22:41:00,2021-06-20 20:10:11,1,C++,"keylogger,virus,windows,malware,trojan,botnet,cpp,cplusplus,executable,backdoor",0
samduy/pma,samduy,https://github.com/samduy/pma,Practical Malware Analysis notes and tools,2017-08-23 12:29:38,2019-05-16 13:31:08,0,,"malware-analysis,reverse-engineering,forensics,incident-response,digital-forensics,training-materials,labs",2
sameetandpotatoes/keylogger,sameetandpotatoes,https://github.com/sameetandpotatoes/keylogger,"""Malware"" that logs all user input to an external server, with some extra bells and whistles",2018-03-25 21:11:08,2021-07-28 15:43:34,5,Python,"keylogger,malware,mongo-database,mongodb,python,multiplatform",0
santoru/filewatcher,santoru,https://github.com/santoru/filewatcher,A simple auditing utility for macOS,2017-07-02 21:49:19,2021-09-09 08:30:56,237,C,"auditing,macos,monitoring,malware,filesystem,security-audit",38
santosomar/who_and_what_to_follow,santosomar,https://github.com/santosomar/who_and_what_to_follow,Who and what to follow in the world of cyber security,2017-01-18 02:33:08,2021-08-26 08:10:42,125,,"cyber-security,news,malware,cybersecurity,network,security,incident-response",39
sapphirex00/Threat-Hunting,sapphirex00,https://github.com/sapphirex00/Threat-Hunting,"Personal compilation of APT malware from whitepaper releases, documents and own research",2018-09-09 21:26:55,2021-10-04 07:28:07,228,,"threat-hunting,threat-intelligence,threat-sharing,threat-modeling,collection,malware,malware-analysis,malware-research,yara-rules,malware-detection",50
sash-ko/kaggle-malware-classification,sash-ko,https://github.com/sash-ko/kaggle-malware-classification,"Kaggle ""Microsoft Malware Classification Challenge"". 6th place solution",2015-05-12 13:27:17,2020-10-03 23:05:10,27,Python,"kaggle,malware,machine-learning",25
satya014/Malware-Classification,satya014,https://github.com/satya014/Malware-Classification,,2020-05-14 14:34:39,2021-06-13 17:22:37,0,Jupyter Notebook,"malware-analysis,malware,malware-classification,inception-resnet-v2,xception",0
scipag/WindowsMobileBackdoor,scipag,https://github.com/scipag/WindowsMobileBackdoor,Backdoor for Windows Mobile Phones,2017-05-31 09:32:47,2021-06-12 09:01:00,2,Visual Basic,"malware,backdoor,windows-phone,windows-mobile,windows-mobile-security,malware-development,malware-sample,malware-research,backdooring,mobile-app,mobile-security,mobile-development",6
scotmatson/ansel,scotmatson,https://github.com/scotmatson/ansel,A document visualization API,2018-05-16 21:44:05,2018-06-07 06:11:59,0,JavaScript,"puppeteer,filepreviews,file-preview,api,security-tools,malware-research",0
scott-robbins/MalwareAnalysis,scott-robbins,https://github.com/scott-robbins/MalwareAnalysis,Reverse Engineering and Examining Malware,2021-09-06 21:38:06,2021-09-07 12:25:29,0,,"malware-analysis,reverse,threat-hunting,mirai-bot",0
scr34m/php-malware-scanner,scr34m,https://github.com/scr34m/php-malware-scanner,Scans PHP files for malwares and known threats,2016-05-05 05:34:58,2021-10-02 13:00:13,322,PHP,"php,malware,command-line-tool,scanner",68
scrapbird/sarlacc,scrapbird,https://github.com/scrapbird/sarlacc,SMTP server / sinkhole for collecting spam,2018-02-10 07:13:43,2021-04-04 16:05:20,44,Python,"malware,smtp-server,sinkhole,spam",10
screetsec/TheFatRat,screetsec,https://github.com/screetsec/TheFatRat,"Thefatrat a massive exploiting tool : Easy tool to generate backdoor and easy tool to post exploitation attack like browser attack and etc . This tool compiles a malware with popular payload and then the compiled malware can be execute on windows, android, mac . The malware that created with this tool also have an ability to bypass most AV software protection .",2016-07-24 10:30:19,2021-10-08 02:12:56,5727,C,"thefatrat,bypass,linux,autorun,bypass-av,antivirus,hacking,dracos,backdoor,metasploit-framework,malware,kali-linux,msfvenom,bypassantivirus,rat,remote,accessibility,trojan,remote-access,tool",1820
seanpm2001/SVG_Forkbombs,seanpm2001,https://github.com/seanpm2001/SVG_Forkbombs,SVG images that are forkbombs (use this repository at your own risk),2021-03-13 02:22:50,2021-08-22 13:59:06,6,Shell,"forkbombs,fork-bombs,svg,gpl3,gplv3,liability,txt,md,wiki,malware-samples",6
seanpm2001/StartFsck,seanpm2001,https://github.com/seanpm2001/StartFsck,"A utility to be installed inside a virtual machine that gives various ways to fsck the startup folder, thus the startup process. This project is malware, DO NOT RUN IT ON YOUR HOST COMPUTER, VIRTUAL MACHINES ONLY!",2021-08-03 00:01:14,2021-08-04 23:05:53,2,C,"winfsck,startfsck,fsck,gpl3,gplv3,txt,md,malware,windows-nt,windows-9x,wiki,startup,startup-folder",0
seanpm2001/Ucuntu,seanpm2001,https://github.com/seanpm2001/Ucuntu,Ucuntu is a set of trojans and malware for Ubuntu Linux. PLEASE ONLY RUN THIS IN A VIRTUAL MACHINE! I AM NOT RESPONSIBLE FOR ANY DAMAGE DONE DUE TO NOT FOLLOWING THIS 1 INSTRUCTION!,2020-06-23 06:56:20,2021-08-29 05:57:57,3,Shell,"ubuntu,malware,trojan,virtual-machine,gpl3,gplv3,txt,md,wiki,shell,vbscript,python,ucuntu",12
seanpm2001/Zoom-sucks,seanpm2001,https://github.com/seanpm2001/Zoom-sucks,An archive and a modified version of the original Gist about the problems with Zoom. View the original here: https://gist.github.com/dacruz21/dd2480f195f5b48a9ab7af8b41c21404,2021-05-06 22:52:31,2021-08-18 16:54:23,2,,"zoom-sucks,zoomsucks,md,txt,article,gpl3,gplv3,gist,wiki,zoom-spyware,zoom-malware",7
sebdraven/petojson,sebdraven,https://github.com/sebdraven/petojson,Serialize PE to Json based on PE-Parse,2017-09-19 09:37:49,2019-03-04 21:48:08,8,Python,"pe-parse,serialisaton,malware,json",1
secana/PEditor,secana,https://github.com/secana/PEditor,View and edit Portable Exexutable (PE) files.,2019-02-05 12:39:45,2021-10-01 01:22:54,5,C#,"portable-executable,malware-analysis,pefile,penet",3
secana/PeNet,secana,https://github.com/secana/PeNet,Portable Executable (PE) library written in .Net,2015-07-02 09:05:07,2021-10-08 03:44:04,363,C#,"pe,pefile,portable-executable,pe-header,windows,import-hash,imphash,malware-analysis",73
secana/PeNet-Analyzer,secana,https://github.com/secana/PeNet-Analyzer,Analyzers for Portable Executable anomalies and other malware behavior.,2020-01-02 11:00:42,2021-10-06 15:08:04,6,C#,"portable-executable,malware,malware-analysis,malware-detection,penet",3
secrary/DrSemu,secrary,https://github.com/secrary/DrSemu,DrSemu - Sandboxed Malware Detection and Classification Tool Based on Dynamic Behavior,2019-08-14 22:09:13,2021-10-01 01:35:47,244,C++,"malware-analysis,malware-research,reverse-engineering,malware-detection,binary-analysis,software-analysis,windows",59
secrary/InfectPE,secrary,https://github.com/secrary/InfectPE,InfectPE - Inject custom code into PE file [This project is not maintained anymore],2017-04-21 18:15:33,2021-10-01 01:35:21,280,C++,"c-plus-plus,malware,reverse-engineering",107
secrary/SSMA,secrary,https://github.com/secrary/SSMA,SSMA - Simple Static Malware Analyzer [This project is not maintained anymore by me] ,2016-08-30 18:08:39,2021-10-01 01:37:07,391,Python,"malware,malware-analyzer,python,malware-analysis",101
secrary/idenLib,secrary,https://github.com/secrary/idenLib,idenLib - Library Function Identification [This project is not maintained anymore],2019-02-07 19:17:01,2021-10-01 01:36:27,331,C++,"reverse-engineering,malware-analysis,debugging,binary-analysis,windows,cpp",61
secrary/makin,secrary,https://github.com/secrary/makin,makin - reveal anti-debugging and anti-VM tricks [This project is not maintained anymore],2017-12-11 14:06:06,2021-10-03 17:05:35,661,C++,"reverse-engineering,debugging,hooks,capstone,malware-analysis",136
security-dockerfiles/capa,security-dockerfiles,https://github.com/security-dockerfiles/capa,fireeye/capa with embedded rules dockerized,2020-08-15 12:15:25,2021-06-16 13:09:59,2,Dockerfile,"malware-analysis,dockerfile",0
seifreed/awesome-sandbox-evasion,seifreed,https://github.com/seifreed/awesome-sandbox-evasion,A summary about different projects/presentations/tools to test how to evade malware sandbox systems,2018-05-29 16:14:23,2021-08-04 23:28:02,37,,"sandbox,malware,evasion",8
sercanyilmaz84/SPY,sercanyilmaz84,https://github.com/sercanyilmaz84/SPY,Your eyes on the target - SPY,2020-07-23 13:01:46,2021-08-19 17:55:14,23,Python,"python,hacking,malware-development,malware-sample",7
sercanyilmaz84/backdoor,sercanyilmaz84,https://github.com/sercanyilmaz84/backdoor,Classic Backdoor,2020-07-20 11:33:02,2020-07-27 12:25:16,0,Python,"malware,malware-development,python3,hacking,backdoors",0
sergioab7/Gusanator,sergioab7,https://github.com/sergioab7/Gusanator,Script que emula a un malware gusano.,2020-07-22 09:54:10,2021-06-01 23:13:05,2,Python,"malware,warm,hacking,hacking-tool,python,cibersecurity",0
serializingme/emofishes,serializingme,https://github.com/serializingme/emofishes,"Emofishes is a collection of proof-of-concepts that help improve, bypass or detect virtualized execution environments (focusing on the ones setup for malware analysis).",2015-06-26 09:46:23,2021-09-22 09:54:42,14,C,"malware-analysis,bypass,sandbox,proof-of-concept",6
serializingme/malware-classification,serializingme,https://github.com/serializingme/malware-classification,KNIME workflow using Machine Learning to classify Windows malware.,2019-03-01 15:19:38,2019-03-01 23:48:11,1,,"malware-analyzer,malware-detection,machine-learning,knime",0
sfaci/masc,sfaci,https://github.com/sfaci/masc,A Web Malware Scanner,2017-11-29 23:53:45,2021-10-05 08:54:36,78,YARA,"malware-detection,scanner-web,hacktoberfest",29
sgagankumar/NotAMalware,sgagankumar,https://github.com/sgagankumar/NotAMalware,Malware Package with inbuilt Spyware-KeyLogger-Ransomware tested for windows,2020-01-16 14:10:34,2020-04-08 18:02:46,2,TeX,"spyware,ransomware,keylogger,malware,cybersecurity",1
sh4hin/Androl4b,sh4hin,https://github.com/sh4hin/Androl4b,"A Virtual Machine For Assessing Android applications, Reverse Engineering and Malware Analysis",2016-01-26 04:28:41,2021-10-01 07:54:29,942,,"mobile-security,android,malware-analyzer,penetration-testing,reverse-engineering,application-security",256
shadowbq/simple_malware_fetching,shadowbq,https://github.com/shadowbq/simple_malware_fetching,Fetch data from VXVault ,2017-02-09 00:27:41,2020-01-03 03:18:17,1,Shell,malware-fetcher,0
shailrshah/ELF-Virus,shailrshah,https://github.com/shailrshah/ELF-Virus,"A simple ELF Virus that can execute malacious code, infect other ELF files, and execute the host file's code normally. ",2018-04-21 08:12:28,2021-09-15 06:39:24,30,C,"virus,malware,security,vulnerability,linux,elf-header,elf,c,shell-script",9
shanekalewis/MalwareSampleCode,shanekalewis,https://github.com/shanekalewis/MalwareSampleCode,Malware reverse engineering final project code,2019-12-20 19:27:22,2019-12-21 21:52:24,0,C,"c,windows,registry-scripts,batch-script,batch,malware-sample,malware",0
shell-over-rice/GateKeeper,shell-over-rice,https://github.com/shell-over-rice/GateKeeper,Chrome Extension that does download monitoring and phishing protection,2017-12-11 03:07:18,2021-02-02 18:25:10,0,JavaScript,"cuckoo-sandbox,chrome-extension,phishtank,phishing,malware-analysis,javascript,cuckoo,chrome",0
